,Has Online delivery,Is delivering now,Price range,Votes,Num_of_Cuisines,Dollar_Standard_Avg_Cost_2,Australia,Botswana,Brazil,Canada,India,Indonesia,New Zealand,Qatar,Singapore,South Africa,Sri Lanka,Turkey,UAE,UK,USA,Val_Mon
6794,0,0,1,16,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1612903225806452
6795,1,0,1,60,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5000000000000002
6796,1,0,2,35,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3225806451612905
6797,1,0,1,37,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.125
6798,1,0,2,26,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.222222222222222
6799,1,0,1,6,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
6800,0,0,2,33,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
6801,1,0,2,34,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.709677419354839
6802,0,0,1,25,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2352941176470589
6803,0,0,1,8,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428572
6804,0,0,1,7,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5999999999999999
6805,1,0,2,90,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5555555555555554
6806,0,0,1,11,3,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7777777777777777
6807,1,0,2,64,3,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6
6808,1,0,2,9,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5714285714285716
6809,0,0,2,13,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
6810,1,0,2,188,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0689655172413794
6811,0,0,2,26,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7647058823529411
6812,0,0,2,6,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
6813,0,0,1,8,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
6814,0,0,2,4,4,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
6815,0,0,1,63,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.411764705882353
6816,0,0,2,150,3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
6817,1,0,2,103,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
6818,1,0,3,210,2,15.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.216216216216216
6819,1,0,2,40,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
6820,1,0,2,123,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0571428571428574
6821,1,0,2,110,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
6822,0,0,2,154,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9459459459459458
6823,1,0,1,51,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3714285714285714
6824,0,0,2,310,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.526315789473684
6825,0,0,3,223,3,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.076923076923077
6826,1,0,3,21,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.076923076923077
6827,0,0,2,94,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9459459459459458
6828,0,0,4,622,2,27.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.45945945945946
6829,0,0,2,31,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666665
6830,1,0,2,49,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
6842,0,0,1,28,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2500000000000004
6843,0,0,2,54,3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.608695652173913
6844,0,0,3,49,3,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
6845,1,0,4,96,2,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5813953488372094
6846,0,0,1,149,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
6847,1,0,2,41,1,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
6848,0,0,2,3530,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2325581395348837
6849,1,0,3,420,2,21.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.142857142857143
6850,1,0,2,647,2,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.634146341463415
6851,1,0,1,6,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888
6852,0,0,1,14,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4285714285714286
6853,0,0,1,16,5,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5555555555555556
6854,1,0,2,4,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.222222222222222
6855,1,0,1,5,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5000000000000002
6856,0,0,1,16,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
6857,0,0,1,17,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4444444444444444
6858,0,0,1,12,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7419354838709677
6859,0,0,3,13,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.137931034482759
6885,1,0,1,4,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5
6886,0,0,1,5,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
6887,1,0,3,118,3,15.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7272727272727275
6888,0,0,3,4,5,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
6889,1,0,1,24,3,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857144
6890,1,0,2,42,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4705882352941178
6891,0,0,1,20,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7272727272727273
6892,0,0,2,16,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5714285714285716
6893,0,0,1,8,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39999999999999997
6894,1,0,2,11,4,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
6895,0,0,1,4,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
6896,0,0,1,15,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5625
6897,0,0,2,20,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.84
6898,1,0,3,237,3,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8709677419354835
6899,0,0,1,10,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.125
6900,0,0,2,15,2,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2
6901,0,0,2,33,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.896551724137931
6902,0,0,1,31,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0588235294117647
6903,0,0,2,121,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.625
6904,1,0,1,4,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
6905,1,0,2,305,4,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.307692307692308
6906,0,0,2,118,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9459459459459458
6907,0,0,2,60,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6216216216216215
6908,0,0,4,184,3,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
6909,0,0,1,25,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.631578947368421
6910,0,0,1,36,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6486486486486486
6911,0,0,2,66,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666665
6912,0,0,3,220,3,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.736842105263158
6917,1,0,2,39,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
6918,1,0,1,112,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5714285714285716
6919,1,0,1,269,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9545454545454545
6920,0,0,1,92,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7142857142857143
6921,0,0,3,1653,5,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9268292682926833
6922,0,0,4,14,1,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.090909090909092
6923,0,0,4,109,2,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.315789473684211
6924,0,0,2,74,1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.27027027027027
6925,0,0,4,304,6,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
6926,0,0,3,416,3,20.400000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.975609756097562
6927,0,0,3,695,2,21.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.26829268292683
6928,0,0,3,259,1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.390243902439025
6929,0,0,2,7,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4827586206896552
6930,0,0,1,9,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39999999999999997
6931,0,0,2,19,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
6932,1,0,2,15,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.230769230769231
6933,0,0,1,14,3,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.272727272727273
6934,0,0,1,7,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5000000000000002
6935,0,0,1,8,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1612903225806452
6936,0,0,1,7,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7499999999999999
6937,0,0,1,14,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6
6938,0,0,2,9,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
6939,0,0,2,16,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
6940,0,0,1,40,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3714285714285714
6954,1,0,1,8,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
6955,1,0,2,11,1,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4375
6956,0,0,1,16,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37499999999999994
6957,0,0,1,16,2,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
6958,0,0,1,38,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.090909090909091
6959,0,0,1,223,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3243243243243243
6960,1,0,1,168,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.631578947368421
6968,0,0,1,23,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1538461538461537
6969,0,0,1,11,3,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4999999999999998
6970,0,0,2,178,4,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4705882352941178
6971,1,0,1,82,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4999999999999998
6972,0,0,1,11,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
6973,1,0,2,8,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
6974,0,0,1,78,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6363636363636365
6975,0,0,1,6,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
6976,0,0,2,21,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3076923076923075
6977,1,0,2,33,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
6978,0,0,1,76,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0588235294117647
6979,1,0,2,62,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
6980,0,0,1,8,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
6981,0,0,1,11,3,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.125
6982,0,0,1,31,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.090909090909091
6983,0,0,2,6,5,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9354838709677418
6984,0,0,2,22,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.181818181818182
6985,0,0,1,8,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36363636363636365
6986,0,0,1,20,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8620689655172415
6987,0,0,2,4,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1999999999999997
6988,0,0,1,9,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.125
6989,0,0,1,15,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7058823529411765
6990,0,0,1,23,3,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.44
6991,0,0,1,18,3,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8
6992,0,0,1,26,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
6993,0,0,1,31,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.076923076923077
6994,0,0,2,27,4,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.096774193548387
6995,0,0,3,6,2,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.8
6996,0,0,1,154,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2352941176470589
6997,0,0,2,1563,6,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5319148936170213
6998,1,0,2,216,4,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5945945945945943
6999,0,0,3,1316,4,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.615384615384616
7000,0,0,1,345,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
7001,1,0,2,193,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6216216216216215
7002,1,0,2,60,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0571428571428574
7003,1,0,2,23,5,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
7004,0,0,2,401,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5789473684210527
7005,0,0,2,20,2,11.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.257142857142857
7006,1,0,2,80,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8947368421052633
7007,1,0,2,365,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
7008,0,0,1,91,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9230769230769231
7009,1,0,2,363,4,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4615384615384617
7010,1,0,2,364,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
7011,1,0,2,176,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.153846153846154
7012,1,0,2,288,4,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4615384615384617
7013,1,0,1,27,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3714285714285714
7014,1,0,1,26,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9729729729729729
7015,1,0,1,115,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0285714285714287
7016,0,0,1,184,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3076923076923077
7017,0,0,2,67,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
7018,1,0,2,117,5,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.307692307692308
7019,0,0,1,25,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8333333333333333
7020,1,0,2,43,4,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.27027027027027
7021,1,0,2,144,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666665
7022,1,0,2,74,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5945945945945943
7023,0,0,1,142,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9230769230769231
7024,0,0,2,35,1,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4615384615384617
7025,0,0,2,177,6,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5945945945945943
7026,0,0,2,83,4,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8333333333333335
7027,1,0,2,142,4,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8461538461538463
7028,1,0,3,244,5,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333333333
7029,1,0,1,48,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.48648648648648646
7031,1,0,2,114,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.173913043478261
7032,1,0,1,41,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.909090909090909
7033,0,0,2,3311,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
7034,1,0,1,295,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1707317073170733
7035,1,0,1,178,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2272727272727273
7036,0,0,2,49,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8
7037,0,0,2,37,4,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3414634146341466
7038,0,0,2,48,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8
7039,0,0,1,44,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
7040,1,0,2,355,4,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.95
7041,1,0,2,349,5,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
7042,1,0,2,530,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
7043,1,0,2,107,5,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1
7044,1,0,2,295,3,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.857142857142857
7045,1,0,2,1479,4,10.200000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.487804878048781
7046,0,0,2,658,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4634146341463417
7047,0,0,1,4,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8275862068965517
7048,0,0,2,15,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3225806451612905
7049,0,0,1,7,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1612903225806452
7050,0,0,2,53,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1176470588235294
7051,0,0,2,49,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
7052,1,0,2,100,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.230769230769231
7053,1,0,2,69,1,10.200000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0000000000000004
7054,0,0,3,15,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.137931034482759
7055,1,0,2,40,3,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.64
7056,1,0,2,104,1,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
7057,0,0,1,18,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
7058,0,0,1,85,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6486486486486486
7059,0,0,2,47,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4615384615384617
7062,0,0,1,9,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1612903225806452
7063,1,0,2,202,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1176470588235294
7064,1,0,2,271,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1176470588235294
7065,0,0,1,203,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8823529411764706
7066,1,0,2,504,1,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2941176470588234
7067,0,0,4,268,4,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.106382978723404
7068,0,0,2,99,1,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
7069,1,0,2,179,3,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
7070,1,0,3,298,2,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.947368421052632
7071,0,0,3,392,3,19.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.333333333333333
7072,1,0,3,385,1,21.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.171428571428572
7073,0,0,1,383,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2307692307692308
7074,1,0,1,157,3,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.263157894736842
7075,1,0,2,217,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9459459459459458
7076,0,0,2,197,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5384615384615385
7077,0,0,2,725,1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.153846153846154
7078,0,0,2,417,1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.27027027027027
7079,0,0,2,127,1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3333333333333335
7080,1,0,2,122,3,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.909090909090909
7081,0,0,4,130,7,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5813953488372094
7082,0,0,2,228,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4285714285714286
7083,0,0,3,61,3,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
7084,0,0,2,649,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1
7085,1,0,1,734,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.05
7086,1,0,2,135,2,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.95
7087,1,0,3,1971,2,23.400000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.571428571428572
7088,0,0,1,5,3,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428572
7089,0,0,1,14,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7419354838709677
7090,0,0,1,4,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41379310344827586
7091,0,0,1,6,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8620689655172415
7092,0,0,1,5,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
7093,0,0,1,19,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3870967741935484
7094,0,0,1,22,3,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
7095,0,0,2,9,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.142857142857143
7096,0,0,1,4,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41379310344827586
7097,0,0,1,10,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
7098,0,0,1,4,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2413793103448276
7099,0,0,2,14,2,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2
7100,0,0,1,34,3,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4545454545454546
7101,0,0,2,31,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0000000000000004
7102,0,0,1,5,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41379310344827586
7103,0,0,1,8,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
7104,0,0,1,6,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
7105,0,0,1,14,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.125
7106,0,0,2,25,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.181818181818182
7107,0,0,1,19,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7272727272727273
7108,0,0,1,27,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.090909090909091
